id,date_published,citation_count,estimated_citation_count,title,authors,fields
2003171397,2015-02-01,10,10,“Something Decent to Wear”: Performances of Being an Insider and an Outsider in Indigenous Research,"[{'DAuN': 'Bodil Hansen Blix', 'AuId': 1544948489, 'DAfN': 'University of Tromsø', 'AfId': 78037679}]","[{'DFN': 'Indigenous', 'FId': 55958113}, {'DFN': 'Insider', 'FId': 2778971194}, {'DFN': 'Narrative', 'FId': 199033989}, {'DFN': 'Environmental ethics', 'FId': 95124753}, {'DFN': 'Sociology', 'FId': 144024400}, {'DFN': 'Epistemology', 'FId': 111472728}, {'DFN': 'Indigenous research', 'FId': 2992442615}, {'DFN': 'Point of departure', 'FId': 2994414625}]"
2888182029,2018-10-01,7,7,Is Social Work Still Racist? A Content Analysis of Recent Literature,"[{'DAuN': 'Nicole A Corley', 'AuId': 2888515440, 'DAfN': 'University of South Alabama', 'AfId': 83809506}, {'DAuN': 'Stephen M Young', 'AuId': 2550874782, 'DAfN': 'University of South Alabama', 'AfId': 83809506}]","[{'DFN': 'Social work', 'FId': 16920402}, {'DFN': 'Institutional racism', 'FId': 2776793201}, {'DFN': 'Oppression', 'FId': 2776526686}, {'DFN': 'Ethnic group', 'FId': 137403100}, {'DFN': 'Indigenous', 'FId': 55958113}, {'DFN': 'Welfare', 'FId': 100243477}, {'DFN': 'Content analysis', 'FId': 162446236}, {'DFN': 'Psychological intervention', 'FId': 27415008}, {'DFN': 'Gender studies', 'FId': 107993555}, {'DFN': 'Sociology', 'FId': 144024400}]"
2731190048,2012-05-25,6,6,"Good for What, Good for Whom?: Decolonizing Music Education Philosophies","[{'DAuN': 'Deborah Bradley', 'AuId': 2637509827, 'DAfN': 'University of Toronto', 'AfId': 185261750}]","[{'DFN': 'Music education', 'FId': 13553968}, {'DFN': 'European colonialism', 'FId': 2781248266}, {'DFN': 'Western philosophy', 'FId': 170143251}, {'DFN': 'Sociology', 'FId': 144024400}, {'DFN': 'Anthropology', 'FId': 19165224}]"
2333082673,2014-06-01,14,14,Under the Shadow of Empire: Indigenous Girls' Presencing as Decolonizing Force,"[{'DAuN': 'Sandrina de Finney', 'AuId': 2111448785, 'DAfN': '', 'AfId': None}]","[{'DFN': 'Empire', 'FId': 2778495208}, {'DFN': 'Colonialism', 'FId': 531593650}, {'DFN': 'Decolonization', 'FId': 135544838}, {'DFN': 'Indigenous', 'FId': 55958113}, {'DFN': 'Sociology', 'FId': 144024400}, {'DFN': 'Anthropology', 'FId': 19165224}, {'DFN': 'Shadow', 'FId': 196998284}]"
2123693207,2006-06-20,12,12,"Blue listerine, parochialism, and ASL literacy.","[{'DAuN': 'Todd A. Czubek', 'AuId': 2300901248, 'DAfN': 'Scranton State School for the Deaf', 'AfId': None}]","[{'DFN': 'Literacy', 'FId': 547764534}, {'DFN': 'Critical literacy', 'FId': 200323278}, {'DFN': 'Information literacy', 'FId': 119883117}, {'DFN': 'Deaf studies', 'FId': 2781460901}, {'DFN': 'Deaf education', 'FId': 2781296696}, {'DFN': 'American Sign Language', 'FId': 2776737515}, {'DFN': 'Sign language', 'FId': 522192633}, {'DFN': 'Parochialism', 'FId': 204918333}, {'DFN': 'Linguistics', 'FId': 41895202}, {'DFN': 'Sociology', 'FId': 144024400}]"
245951896,2007-07-01,21,21,"Subsistence livelihood, Native identity and internal differentiation in Southeast Alaska","[{'DAuN': 'Kirk Dombrowski', 'AuId': 2655802755, 'DAfN': '', 'AfId': None}]","[{'DFN': 'Subsistence agriculture', 'FId': 156005406}, {'DFN': 'Sense of place', 'FId': 115081989}, {'DFN': 'Politics', 'FId': 94625758}, {'DFN': 'Differentiation', 'FId': 159800738}, {'DFN': 'Sovereignty', 'FId': 186229450}, {'DFN': 'Property rights', 'FId': 86511162}, {'DFN': 'Livelihood', 'FId': 3987366}, {'DFN': 'Globe', 'FId': 2775899829}, {'DFN': 'Environmental ethics', 'FId': 95124753}, {'DFN': 'History', 'FId': 95457728}, {'DFN': 'Gender studies', 'FId': 107993555}]"
2018373589,2007-04-01,20,20,Partner violence prevalence among women attending a Maori health provider clinic,"[{'DAuN': 'Jane Koziol-McLain', 'AuId': 229186915, 'DAfN': 'Auckland University of Technology', 'AfId': 39854758}, {'DAuN': 'Maria Rameka', 'AuId': 1852288782, 'DAfN': 'Auckland University of Technology', 'AfId': 39854758}, {'DAuN': 'Lynne Giddings', 'AuId': 1982595668, 'DAfN': 'Auckland University of Technology', 'AfId': 39854758}, {'DAuN': 'Elaine Fyfe', 'AuId': 2121726076, 'DAfN': 'University of Auckland', 'AfId': 154130895}, {'DAuN': 'Julie Gardiner', 'AuId': 2204469169, 'DAfN': 'Middlemore Hospital', 'AfId': 2800397025}]","[{'DFN': 'Domestic violence', 'FId': 542059537}, {'DFN': 'Poison control', 'FId': 3017944768}, {'DFN': 'Health care', 'FId': 160735492}, {'DFN': 'Occupational safety and health', 'FId': 187155963}, {'DFN': 'Suicide prevention', 'FId': 526869908}, {'DFN': 'Injury prevention', 'FId': 190385971}, {'DFN': 'Family medicine', 'FId': 512399662}, {'DFN': 'Ethnic group', 'FId': 137403100}, {'DFN': 'Human factors and ergonomics', 'FId': 166735990}, {'DFN': 'Psychiatry', 'FId': 118552586}, {'DFN': 'Medicine', 'FId': 71924100}]"
2942127366,2019-06-01,0,0,Everything Is Related and It All Leads Up to My Mental Well-Being: A Qualitative Study of the Determinants of Mental Wellness Amongst Urban Indigenous Elders.,"[{'DAuN': 'Kaela Schill', 'AuId': 2584785275, 'DAfN': 'University of Calgary', 'AfId': 168635309}, {'DAuN': 'Edna Terbasket', 'AuId': 2940921127, 'DAfN': 'Ki-Low-Na Friendship Society, Kelowna, BC, Canada.', 'AfId': None}, {'DAuN': 'Wilfreda E Thurston', 'AuId': 2043651367, 'DAfN': 'University of Calgary', 'AfId': 168635309}, {'DAuN': 'Donna Kurtz', 'AuId': 2512080853, 'DAfN': 'University of British Columbia', 'AfId': 141945490}, {'DAuN': 'Stacey Page', 'AuId': 2165380376, 'DAfN': 'University of Calgary', 'AfId': 168635309}, {'DAuN': 'Freda McLean', 'AuId': 2942078916, 'DAfN': 'Ki-Low-Na Friendship Society, Kelowna, BC, Canada.', 'AfId': None}, {'DAuN': 'Randy Jim', 'AuId': 2941117372, 'DAfN': 'Ki-Low-Na Friendship Society, Kelowna, BC, Canada.', 'AfId': None}, {'DAuN': 'Nelly Oelke', 'AuId': 2032705960, 'DAfN': 'University of British Columbia', 'AfId': 141945490}, {'DAuN': 'Nelly Oelke', 'AuId': 2032705960, 'DAfN': 'University of Calgary', 'AfId': 168635309}]","[{'DFN': 'Mental health', 'FId': 134362201}, {'DFN': 'Indigenous', 'FId': 55958113}, {'DFN': 'Friendship', 'FId': 2778736484}, {'DFN': 'Qualitative research', 'FId': 190248442}, {'DFN': 'Poverty', 'FId': 189326681}, {'DFN': 'Social support', 'FId': 2778087770}, {'DFN': 'Racism', 'FId': 139838865}, {'DFN': 'General partnership', 'FId': 71750763}, {'DFN': 'Public relations', 'FId': 39549134}, {'DFN': 'Sociology', 'FId': 144024400}]"
2287031910,2016-01-21,10,10,"Decolonizing policing: Indigenous patrols, counter-policing and safety:","[{'DAuN': 'Amanda Porter', 'AuId': 2189947849, 'DAfN': 'University of Technology, Sydney', 'AfId': 114017466}]","[{'DFN': 'Indigenous', 'FId': 55958113}, {'DFN': 'State police', 'FId': 2779453331}, {'DFN': 'Poison control', 'FId': 3017944768}, {'DFN': 'Legal pluralism', 'FId': 107525826}, {'DFN': 'Politics', 'FId': 94625758}, {'DFN': 'Public administration', 'FId': 3116431}, {'DFN': 'Political science', 'FId': 17744445}, {'DFN': 'Decolonization', 'FId': 135544838}, {'DFN': 'Human factors and ergonomics', 'FId': 166735990}, {'DFN': 'Suicide prevention', 'FId': 526869908}]"
2159331333,2014-07-28,6,6,Colonizing and Decolonizing Projects of Re/Covering Spirituality,"[{'DAuN': 'Jeong-eun Rhee', 'AuId': 2153772778, 'DAfN': 'Long Island University', 'AfId': 138873065}, {'DAuN': 'Binaya Subedi', 'AuId': 2191374944, 'DAfN': 'Ohio State University', 'AfId': 52357470}]","[{'DFN': 'Spirituality', 'FId': 514793146}, {'DFN': 'Colonialism', 'FId': 531593650}, {'DFN': 'Western culture', 'FId': 532726627}, {'DFN': 'Empire', 'FId': 2778495208}, {'DFN': 'Transformative learning', 'FId': 70587473}, {'DFN': 'Indigenous', 'FId': 55958113}, {'DFN': 'Neoliberalism', 'FId': 121658072}, {'DFN': 'Power structure', 'FId': 2777595002}, {'DFN': 'Sociology', 'FId': 144024400}, {'DFN': 'Gender studies', 'FId': 107993555}]"
2757478421,2017-09-27,5,5,Public Political Ecology: a community of praxis for earth stewardship,"[{'DAuN': 'Tracey Osborne', 'AuId': 2345745832, 'DAfN': 'University of Arizona', 'AfId': 138006243}]","[{'DFN': 'Political ecology', 'FId': 59785166}, {'DFN': 'Environmental social science', 'FId': 130752156}, {'DFN': 'Political communication', 'FId': 90508534}, {'DFN': 'Engaged scholarship', 'FId': 2776451968}, {'DFN': 'Praxis', 'FId': 2777122596}, {'DFN': 'Politics', 'FId': 94625758}, {'DFN': 'Participatory action research', 'FId': 140988679}, {'DFN': 'Ecological crisis', 'FId': 2778054127}, {'DFN': 'Environmental ethics', 'FId': 95124753}, {'DFN': 'Sociology', 'FId': 144024400}, {'DFN': 'Social science', 'FId': 36289849}]"
2555067334,2017-01-01,1,1,Diabetes among Maori and other ethnic groups in New Zealand,"[{'DAuN': 'Evan Atlantis', 'AuId': 174367289, 'DAfN': 'University of Sydney', 'AfId': 129604602}, {'DAuN': 'Grace Joshy', 'AuId': 1945210350, 'DAfN': 'Australian National University', 'AfId': 118347636}, {'DAuN': 'Margaret H Williams', 'AuId': 2504656467, 'DAfN': 'Auckland University of Technology', 'AfId': 39854758}, {'DAuN': 'David Simmons', 'AuId': 2154896024, 'DAfN': 'University of Sydney', 'AfId': 129604602}]","[{'DFN': 'Aotearoa', 'FId': 2781227721}, {'DFN': 'Treaty of Waitangi', 'FId': 2779811551}, {'DFN': 'Polynesians', 'FId': 2910204757}, {'DFN': 'Population', 'FId': 2908647359}, {'DFN': 'Type 2 diabetes', 'FId': 2777180221}, {'DFN': 'Diabetes mellitus', 'FId': 555293320}, {'DFN': 'Obesity', 'FId': 511355011}, {'DFN': 'Ethnic group', 'FId': 137403100}, {'DFN': 'Demography', 'FId': 149923435}, {'DFN': 'Medicine', 'FId': 71924100}]"
2086299774,2004-06-01,54,84,Indigenous Knowledge in the Decolonial Era,"[{'DAuN': 'Michael G. Doxtater', 'AuId': 2558298321, 'DAfN': '', 'AfId': None}]","[{'DFN': 'Traditional knowledge', 'FId': 514011633}, {'DFN': 'Ideology', 'FId': 158071213}, {'DFN': 'Modernity', 'FId': 2778682666}, {'DFN': 'Ignorance', 'FId': 2778732403}, {'DFN': 'Contradiction', 'FId': 2776728590}, {'DFN': 'Fiduciary', 'FId': 2776697845}, {'DFN': 'Nothing', 'FId': 136815107}, {'DFN': 'Guardian', 'FId': 2776680780}, {'DFN': 'Environmental ethics', 'FId': 95124753}, {'DFN': 'History', 'FId': 95457728}]"
2528510815,2016-10-01,3,3,Breathing clean air is Są'áh Naagháí Bik'eh Hózhóó (SNBH): a culturally centred approach to understanding commercial smoke-free policy among the Diné (Navajo People).,"[{'DAuN': 'Carmenlita Chief', 'AuId': 2943054266, 'DAfN': 'University of Arizona', 'AfId': 138006243}, {'DAuN': 'Samantha Sabo', 'AuId': 2048162235, 'DAfN': 'University of Arizona', 'AfId': 138006243}, {'DAuN': 'Hershel Clark', 'AuId': 2529714631, 'DAfN': 'Black Hills Center for American Indian Health', 'AfId': None}, {'DAuN': 'Patricia Nez Henderson', 'AuId': 2104338337, 'DAfN': 'Black Hills Center for American Indian Health', 'AfId': None}, {'DAuN': 'Alfred Yazzie', 'AuId': 2258167576, 'DAfN': 'Black Hills Center for American Indian Health', 'AfId': None}, {'DAuN': 'Jacqueline Nahee', 'AuId': 2528540970, 'DAfN': 'Black Hills Center for American Indian Health', 'AfId': None}, {'DAuN': 'Scott J Leischow', 'AuId': 258964830, 'DAfN': 'Mayo Clinic', 'AfId': 1330342723}]","[{'DFN': 'Navajo', 'FId': 2781222102}, {'DFN': 'Indigenous', 'FId': 55958113}, {'DFN': 'Public policy', 'FId': 109986646}, {'DFN': 'Policy analysis', 'FId': 123587114}, {'DFN': 'Public health', 'FId': 138816342}, {'DFN': 'Focus group', 'FId': 56995899}, {'DFN': 'Economic impact analysis', 'FId': 188897}, {'DFN': 'Psychological resilience', 'FId': 137176749}, {'DFN': 'Environmental ethics', 'FId': 95124753}, {'DFN': 'Social psychology', 'FId': 77805123}, {'DFN': 'Sociology', 'FId': 144024400}]"
2485104503,2011-01-01,27,27,Beyond the Comparative,"[{'DAuN': 'John C. Weidman', 'AuId': 1901112421, 'DAfN': '', 'AfId': None}, {'DAuN': 'W. James Jacob', 'AuId': 2147250082, 'DAfN': '', 'AfId': None}]","[{'DFN': 'Political science', 'FId': 17744445}]"
1993565013,2001-03-01,44,69,Dilemmas of an Indigenous Academic: A Native Hawaiian Story:,"[{'DAuN': 'Julie Kaomea', 'AuId': 132392020, 'DAfN': ""University of Hawai'i, Mānoa, USA"", 'AfId': None}]","[{'DFN': 'Indigenous', 'FId': 55958113}, {'DFN': 'Storytelling', 'FId': 2776538412}, {'DFN': 'Marxist philosophy', 'FId': 133437341}, {'DFN': 'Politics', 'FId': 94625758}, {'DFN': 'Sociology', 'FId': 144024400}, {'DFN': 'Anthropology', 'FId': 19165224}, {'DFN': 'Early childhood', 'FId': 2777082460}, {'DFN': 'Native hawaiian', 'FId': 3019387429}]"
2939173680,2019-04-23,3,3,"Unfolding: Co-Conspirators, Contemplations, Complications and More","[{'DAuN': 'Carol A. Taylor', 'AuId': 2133232161, 'DAfN': 'University of Bath', 'AfId': 51601045}]","[{'DFN': 'Episteme', 'FId': 143678939}, {'DFN': 'Posthuman', 'FId': 2779549840}, {'DFN': 'Posthumanism', 'FId': 2779726722}, {'DFN': 'Criticism', 'FId': 7991579}, {'DFN': 'Performative utterance', 'FId': 134141054}, {'DFN': 'Higher education', 'FId': 120912362}, {'DFN': 'Indigenous', 'FId': 55958113}, {'DFN': 'Aesthetics', 'FId': 107038049}, {'DFN': 'Ontology', 'FId': 25810664}, {'DFN': 'Sociology', 'FId': 144024400}]"
1965962059,2011-02-23,6,6,"THE SUBALTERN CAN DANCE, AND SO SOMETIMES CAN THE INTELLECTUAL","[{'DAuN': 'Robert Warrior', 'AuId': 2653862122, 'DAfN': 'University of Illinois at Urbana–Champaign', 'AfId': 157725225}]","[{'DFN': 'Subaltern', 'FId': 2781208120}, {'DFN': 'Native American studies', 'FId': 118947353}, {'DFN': 'Dance', 'FId': 147446459}, {'DFN': 'Literary theory', 'FId': 100342038}, {'DFN': 'Indigenous', 'FId': 55958113}, {'DFN': 'Reflexivity', 'FId': 13200473}, {'DFN': 'Dilemma', 'FId': 2778496695}, {'DFN': 'Sociology', 'FId': 144024400}, {'DFN': 'Gender studies', 'FId': 107993555}]"
2940821727,2019-05-01,3,3,Decolonising Neo-Liberal Innovation: Using the Andean Philosophy of ‘Buen Vivir’ to Reimagine Innovation Hubs,"[{'DAuN': 'Andrea Jimenez', 'AuId': 2617617172, 'DAfN': 'University of Sheffield', 'AfId': 91136226}, {'DAuN': 'Tony Roberts', 'AuId': 2768177102, 'DAfN': 'University of Sussex', 'AfId': 162608824}]","[{'DFN': 'Swaraj', 'FId': 2776422902}, {'DFN': 'Silence', 'FId': 2781115785}, {'DFN': 'Neoliberalism', 'FId': 121658072}, {'DFN': 'Traditional knowledge', 'FId': 514011633}, {'DFN': 'Nothing', 'FId': 136815107}, {'DFN': 'Environmental ethics', 'FId': 95124753}, {'DFN': 'Sociology', 'FId': 144024400}, {'DFN': 'Cultural values', 'FId': 2984138521}, {'DFN': 'Global South', 'FId': 2775876903}]"
2338725795,2014-10-17,14,14,Anticolonial Methodologies in Education: Embodying Land and Indigeneity in Chicana Feminisms,"[{'DAuN': 'Dolores Calderon', 'AuId': 2648947279, 'DAfN': '', 'AfId': None}]","[{'DFN': 'Scholarship', 'FId': 2778061430}, {'DFN': 'Social studies', 'FId': 150710463}, {'DFN': 'Curriculum', 'FId': 47177190}, {'DFN': 'Conversation', 'FId': 2777200299}, {'DFN': 'Colonialism', 'FId': 531593650}, {'DFN': 'Gender studies', 'FId': 107993555}, {'DFN': 'Sociology', 'FId': 144024400}, {'DFN': 'Argument', 'FId': 39462953}]"
2038978977,2015-10-28,2,2,Places to play,"[{'DAuN': 'Richard Coyne', 'AuId': 1974765900, 'DAfN': 'University of Edinburgh', 'AfId': 98677209}]","[{'DFN': 'Human–computer interaction', 'FId': 107457646}, {'DFN': 'Multimedia', 'FId': 49774154}, {'DFN': 'Engineering', 'FId': 127413603}]"
1970757321,2008-02-18,20,20,"Difference, subjectivities and power: (de)colonizing practices in internationalizing the curriculum","[{'DAuN': 'Cynthia Joseph', 'AuId': 2194533235, 'DAfN': 'Monash University', 'AfId': 56590836}]","[{'DFN': 'Curriculum', 'FId': 47177190}, {'DFN': 'Power structure', 'FId': 2777595002}, {'DFN': 'International education', 'FId': 2779177650}, {'DFN': 'Social exclusion', 'FId': 134659438}, {'DFN': 'Cultural diversity', 'FId': 125209646}, {'DFN': 'Teaching method', 'FId': 88610354}, {'DFN': 'Foreign policy', 'FId': 93377909}, {'DFN': 'Pedagogy', 'FId': 19417346}, {'DFN': 'Politics', 'FId': 94625758}, {'DFN': 'Sociology', 'FId': 144024400}]"
2345602249,2016-01-01,9,9,Transnational Feminism as a Paradigm for Decolonizing the Practice of Research: Identifying Feminist Principles and Methodology Criteria for US-Based Scholars,"[{'DAuN': 'Sylvanna M. Falcón', 'AuId': 2704840878, 'DAfN': '', 'AfId': None}]","[{'DFN': 'Transnational feminism', 'FId': 2779553698}, {'DFN': 'Gender studies', 'FId': 107993555}, {'DFN': 'Sociology', 'FId': 144024400}]"
2053279737,2011-04-14,13,13,Communication technologies for focus groups with remote communities: a case study of research with First Nations in Canada:,"[{'DAuN': 'Marie-France Gratton', 'AuId': 2594582234, 'DAfN': 'National Research Council', 'AfId': 197604219}, {'DAuN': ""Susan O'Donnell"", 'AuId': 2134807221, 'DAfN': 'National Research Council', 'AfId': 197604219}]","[{'DFN': 'Participatory action research', 'FId': 140988679}, {'DFN': 'Focus group', 'FId': 56995899}, {'DFN': 'Videoconferencing', 'FId': 22561748}, {'DFN': 'Public relations', 'FId': 39549134}, {'DFN': 'Media studies', 'FId': 29595303}, {'DFN': 'Broadband networks', 'FId': 125599584}, {'DFN': 'Sociology', 'FId': 144024400}]"
2984183529,2016-01-01,9,9,"Poetic Inquiry II – Seeing, Caring, Understanding","[{'DAuN': 'Kathleen T. Galvin', 'AuId': 2989151552, 'DAfN': '', 'AfId': None}, {'DAuN': 'Monica Prendergast', 'AuId': 2986109084, 'DAfN': '', 'AfId': None}]","[{'DFN': 'Sociology', 'FId': 144024400}, {'DFN': 'Aesthetics', 'FId': 107038049}, {'DFN': 'Poetry', 'FId': 164913051}]"
2200869831,2015-09-04,7,7,Revisiting IR in a Time of Crisis,"[{'DAuN': 'J. Ann Tickner', 'AuId': 2002450789, 'DAfN': 'American University', 'AfId': 181401687}]","[{'DFN': 'Indigenous', 'FId': 55958113}, {'DFN': 'Traditional knowledge', 'FId': 514011633}, {'DFN': 'Feminism', 'FId': 2777688943}, {'DFN': 'Reflexivity', 'FId': 13200473}, {'DFN': 'Narrative', 'FId': 199033989}, {'DFN': 'Financial crisis', 'FId': 2778300220}, {'DFN': 'Political economy', 'FId': 138921699}, {'DFN': 'Sociology', 'FId': 144024400}, {'DFN': 'Social science', 'FId': 36289849}, {'DFN': 'Critical thinking', 'FId': 533356498}, {'DFN': 'Environmental degradation', 'FId': 198428699}]"
2191128330,2017-03-04,11,11,Hearing the voice of remote Aboriginal and Torres Strait Islander training stakeholders using research methodologies and theoretical frames of reference,"[{'DAuN': 'John Ch. Guenther', 'AuId': 2279970831, 'DAfN': 'Flinders University', 'AfId': 169541294}, {'DAuN': 'Sam Osborne', 'AuId': 2152820955, 'DAfN': 'University of South Australia', 'AfId': 170239107}, {'DAuN': 'Allan R. Arnott', 'AuId': 2162348972, 'DAfN': 'Charles Darwin University', 'AfId': 29894533}, {'DAuN': 'Eva McRae-Williams', 'AuId': 7737816, 'DAfN': 'Batchelor Institute of Indigenous Tertiary Education', 'AfId': 185085129}]","[{'DFN': 'Vocational education', 'FId': 668760}, {'DFN': 'Cross-cultural', 'FId': 168646138}, {'DFN': 'Critical theory', 'FId': 113706210}, {'DFN': 'Public relations', 'FId': 39549134}, {'DFN': 'Sociology', 'FId': 144024400}, {'DFN': 'Social science', 'FId': 36289849}, {'DFN': 'Frame of reference', 'FId': 74992021}, {'DFN': 'Research methodology', 'FId': 2986817661}, {'DFN': 'Torres strait', 'FId': 3019172447}]"
2908773044,2019-01-04,1,1,Indigenous internet: nuances of native american internet use,"[{'DAuN': 'Esther Showalter', 'AuId': 3020843136, 'DAfN': 'University of California', 'AfId': 2803209242}, {'DAuN': 'Nicole Moghaddas', 'AuId': 2909939795, 'DAfN': 'University of California', 'AfId': 2803209242}, {'DAuN': 'Morgan Vigil-Hayes', 'AuId': 2776987166, 'DAfN': 'Northern Arizona University', 'AfId': 203172682}, {'DAuN': 'Ellen Zegura', 'AuId': 2068860363, 'DAfN': 'Georgia Institute of Technology', 'AfId': 130701444}, {'DAuN': 'Elizabeth Belding', 'AuId': 176939268, 'DAfN': 'University of California', 'AfId': 2803209242}]","[{'DFN': 'The Internet', 'FId': 110875604}, {'DFN': 'Internet traffic', 'FId': 63969886}, {'DFN': 'Mobile device', 'FId': 186967261}, {'DFN': 'User experience design', 'FId': 201025465}, {'DFN': 'Indigenous', 'FId': 55958113}, {'DFN': 'Cultural bias', 'FId': 37773902}, {'DFN': 'Narrative', 'FId': 199033989}, {'DFN': 'Internet privacy', 'FId': 108827166}, {'DFN': 'Social exclusion', 'FId': 134659438}, {'DFN': 'Sociology', 'FId': 144024400}]"
1567647629,2014-09-01,2,2,"Achille Mbembe : subject, subjection, and subjectivity","[{'DAuN': 'Tendayi Sithole', 'AuId': 2807234234, 'DAfN': '', 'AfId': None}]","[{'DFN': 'Subjectivity', 'FId': 202889954}, {'DFN': 'Fetishism', 'FId': 2779156863}, {'DFN': 'Decoloniality', 'FId': 2780956412}, {'DFN': 'Empire', 'FId': 2778495208}, {'DFN': 'Colonialism', 'FId': 531593650}, {'DFN': 'Racism', 'FId': 139838865}, {'DFN': 'Populism', 'FId': 526877150}, {'DFN': 'Sociology', 'FId': 144024400}, {'DFN': 'Psychoanalysis', 'FId': 11171543}, {'DFN': 'Gender studies', 'FId': 107993555}]"
124394790,2012-01-01,15,15,Population-Based Data and Community Empowerment,"[{'DAuN': 'Janet Smylie', 'AuId': 2607946344, 'DAfN': ""St. Michael's Hospital"", 'AfId': 1297363086}, {'DAuN': 'Aisha Lofters', 'AuId': 1964886841, 'DAfN': ""St. Michael's Hospital"", 'AfId': 1297363086}, {'DAuN': 'Michelle Firestone', 'AuId': 2512164621, 'DAfN': ""St. Michael's Hospital"", 'AfId': 1297363086}, {'DAuN': 'Patricia O’Campo', 'AuId': 2798646923, 'DAfN': ""St. Michael's Hospital"", 'AfId': 1297363086}]","[{'DFN': 'Social change', 'FId': 206836424}, {'DFN': 'Data governance', 'FId': 196879817}, {'DFN': 'Social exclusion', 'FId': 134659438}, {'DFN': 'Social epidemiology', 'FId': 29719523}, {'DFN': 'Population health', 'FId': 2778149918}, {'DFN': 'Population', 'FId': 2908647359}, {'DFN': 'Health equity', 'FId': 2250968}, {'DFN': 'Premise', 'FId': 2778023277}, {'DFN': 'Public relations', 'FId': 39549134}, {'DFN': 'Sociology', 'FId': 144024400}]"
2344817939,2016-02-19,1,1,Cultural democracy in an era of internationalism and subnationalism: a new model for effective cultural integration in Korea,"[{'DAuN': 'Gerald W. Fry', 'AuId': 2161597264, 'DAfN': 'University of Minnesota', 'AfId': 130238516}]","[{'DFN': 'Globalization', 'FId': 2119116}, {'DFN': 'Immigration', 'FId': 70036468}, {'DFN': 'Cultural pluralism', 'FId': 2780304933}, {'DFN': 'Democracy', 'FId': 555826173}, {'DFN': 'Internationalism (politics)', 'FId': 122972321}, {'DFN': 'Acculturation', 'FId': 90048612}, {'DFN': 'Ethnic group', 'FId': 137403100}, {'DFN': 'Economic growth', 'FId': 50522688}, {'DFN': 'Cultural competence', 'FId': 169536714}, {'DFN': 'Social science', 'FId': 36289849}, {'DFN': 'Sociology', 'FId': 144024400}]"
2133794871,2014-05-01,6,6,"Radmilla's Voice: Music Genre, Blood Quantum, and Belonging on the Navajo Nation","[{'DAuN': 'Kristina Jacobsen-Bia', 'AuId': 2551750997, 'DAfN': 'University of New Mexico', 'AfId': 169521973}]","[{'DFN': 'Navajo', 'FId': 2781222102}, {'DFN': 'Musical', 'FId': 558565934}, {'DFN': 'Cultural anthropology', 'FId': 102690226}, {'DFN': 'Public opinion', 'FId': 134698397}, {'DFN': 'Poetics', 'FId': 556248259}, {'DFN': 'Politics', 'FId': 94625758}, {'DFN': 'Participant observation', 'FId': 194943564}, {'DFN': 'Media studies', 'FId': 29595303}, {'DFN': 'Anthropology', 'FId': 19165224}, {'DFN': 'Sociology', 'FId': 144024400}, {'DFN': 'Kinship', 'FId': 144348335}]"
2008676579,2009-03-28,13,13,The Role of Spirituality in the Anti-Oppressive Higher-Education Classroom.,"[{'DAuN': 'Riyad Ahmed Shahjahan', 'AuId': 2321531599, 'DAfN': 'Iowa State University', 'AfId': 173911158}]","[{'DFN': 'Spiritual development', 'FId': 2780238192}, {'DFN': 'Spirituality', 'FId': 514793146}, {'DFN': 'Higher education', 'FId': 120912362}, {'DFN': 'Teaching method', 'FId': 88610354}, {'DFN': 'Qualitative research', 'FId': 190248442}, {'DFN': 'Critical theory', 'FId': 113706210}, {'DFN': 'Pedagogy', 'FId': 19417346}, {'DFN': 'Sociology', 'FId': 144024400}, {'DFN': 'Research literature', 'FId': 3019640404}, {'DFN': 'Social justice', 'FId': 2982832299}]"
1989224313,2009-06-01,35,67,Indigenous ecotourism's role in transforming ecological consciousness,"[{'DAuN': 'Freya Higgins-Desbiolles', 'AuId': 72325185, 'DAfN': 'University of South Australia', 'AfId': 170239107}]","[{'DFN': 'Ecotourism', 'FId': 151807755}, {'DFN': 'Indigenous', 'FId': 55958113}, {'DFN': 'Sustainability', 'FId': 66204764}, {'DFN': 'Sustainable development', 'FId': 552854447}, {'DFN': 'Cultural tourism', 'FId': 2778057375}, {'DFN': 'Traditional society', 'FId': 188721732}, {'DFN': 'Environmental ethics', 'FId': 95124753}, {'DFN': 'Consciousness', 'FId': 186720457}, {'DFN': 'Environmental resource management', 'FId': 107826830}, {'DFN': 'Political science', 'FId': 17744445}, {'DFN': 'Ecological consciousness', 'FId': 2994315585}]"
